Run ID,Timestamp,Red Policy (G1/X1/G2/X2/G3/X3/X4),Blue Policy (G1/X1/G2/X2/G3/X3/X4),Num Ticks
5,1513419030163,30,5,20,5,1,5,4,30,5,20,5,1,5,4,1070
6,1513419030827,30,5,20,5,1,5,4,30,5,20,5,1,5,4,424
7,1513419031622,30,5,20,5,1,5,4,30,5,20,5,1,5,4,460
9,1513419032814,30,5,20,5,1,5,4,30,5,20,5,1,5,4,421
