Run ID,Total Ticks,Timestamp,Red Policy (G1/X1/G2/X2/G3/X3/X4),Blue Policy (G1/X1/G2/X2/G3/X3/X4),Num Ticks
125,126,1513429436246,60,5,80,5,200,15,16,120,5,80,10,200,10,12,126
127,175,1513429436263,60,5,80,5,200,15,20,120,15,160,10,200,5,20,175
128,187,1513429436268,60,5,80,5,200,15,20,120,15,160,10,200,5,20,187
129,128,1513429436275,60,5,80,5,200,15,20,120,15,160,10,200,5,20,128
130,153,1513429436282,60,5,80,5,200,15,20,120,15,160,10,200,5,20,153
131,108,1513429436290,60,5,80,5,200,15,20,120,15,160,10,200,5,20,108
132,140,1513429436297,60,5,80,5,200,15,20,120,15,160,10,200,5,20,140
133,81,1513429436300,60,5,80,5,200,15,20,120,15,160,10,200,5,20,81
137,105,1513429436326,60,5,80,10,200,5,4,120,10,80,15,400,10,8,105
138,114,1513429436330,60,5,80,10,200,5,4,120,10,80,15,400,10,8,114
139,112,1513429436332,60,5,80,10,200,5,4,120,10,80,15,400,10,8,112
140,147,1513429436337,60,5,80,10,200,5,4,120,10,80,15,400,10,8,147
142,115,1513429436351,60,5,80,10,200,5,4,120,10,80,15,400,10,8,115
143,103,1513429436356,60,5,80,10,200,5,4,120,10,80,15,400,10,8,103
144,113,1513429436366,60,5,80,10,200,5,8,60,15,80,15,600,10,8,113
145,175,1513429436373,60,5,80,10,200,5,8,60,15,80,15,600,10,8,175
147,87,1513429436388,60,5,80,10,200,5,8,60,15,80,15,600,10,8,87
148,133,1513429436397,60,5,80,10,200,5,8,60,15,80,15,600,10,8,133
149,123,1513429436407,60,5,80,10,200,5,8,60,15,80,15,600,10,8,123
150,149,1513429436416,60,5,80,10,200,5,8,60,15,80,15,600,10,8,149
151,133,1513429436419,60,5,80,10,200,5,8,60,15,80,15,600,10,8,133
152,108,1513429436428,60,5,80,10,200,5,8,60,15,80,15,600,10,8,108
153,144,1513429436437,60,5,80,10,200,5,12,60,15,240,15,600,10,4,144
155,126,1513429436450,60,5,80,10,200,5,12,60,15,240,15,600,10,4,126
156,139,1513429436460,60,5,80,10,200,5,12,60,15,240,15,600,10,4,139
157,79,1513429436463,60,5,80,10,200,5,12,60,15,240,15,600,10,4,79
159,125,1513429436474,60,5,80,10,200,5,12,60,15,240,15,600,10,4,125
160,120,1513429436483,60,5,80,10,200,5,12,60,15,240,15,600,10,4,120
161,128,1513429436487,60,5,80,10,200,5,12,60,15,240,15,600,10,4,128
162,136,1513429436494,60,5,80,10,200,5,16,60,15,240,5,200,5,20,136
163,103,1513429436501,60,5,80,10,200,5,16,60,15,240,5,200,5,20,103
166,120,1513429436523,60,5,80,10,200,5,16,60,15,240,5,200,5,20,120
168,118,1513429436535,60,5,80,10,200,5,16,60,15,240,5,200,5,20,118
169,105,1513429436537,60,5,80,10,200,5,16,60,15,240,5,200,5,20,105
171,130,1513429436542,60,5,80,10,200,5,20,180,15,240,5,600,15,8,130
172,140,1513429436547,60,5,80,10,200,5,20,180,15,240,5,600,15,8,140
174,133,1513429436553,60,5,80,10,200,5,20,180,15,240,5,600,15,8,133
175,100,1513429436554,60,5,80,10,200,5,20,180,15,240,5,600,15,8,100
176,101,1513429436557,60,5,80,10,200,5,20,180,15,240,5,600,15,8,101
177,116,1513429436560,60,5,80,10,200,5,20,180,15,240,5,600,15,8,116
178,117,1513429436577,60,5,80,10,200,5,20,180,15,240,5,600,15,8,117
179,98,1513429436582,60,5,80,10,200,5,20,180,15,240,5,600,15,8,98
180,88,1513429436586,60,5,80,10,200,10,4,120,5,240,5,400,5,8,88
181,145,1513429436589,60,5,80,10,200,10,4,120,5,240,5,400,5,8,145
182,101,1513429436590,60,5,80,10,200,10,4,120,5,240,5,400,5,8,101
183,115,1513429436591,60,5,80,10,200,10,4,120,5,240,5,400,5,8,115
184,147,1513429436594,60,5,80,10,200,10,4,120,5,240,5,400,5,8,147
185,98,1513429436595,60,5,80,10,200,10,4,120,5,240,5,400,5,8,98
186,65,1513429436597,60,5,80,10,200,10,4,120,5,240,5,400,5,8,65
187,91,1513429436603,60,5,80,10,200,10,4,120,5,240,5,400,5,8,91
188,95,1513429436606,60,5,80,10,200,10,4,120,5,240,5,400,5,8,95
189,100,1513429436609,60,5,80,10,200,10,8,180,5,80,15,600,5,20,100
195,115,1513429436622,60,5,80,10,200,10,8,180,5,80,15,600,5,20,115
197,110,1513429436629,60,5,80,10,200,10,8,180,5,80,15,600,5,20,110
198,93,1513429436632,60,5,80,10,200,10,12,60,5,160,10,600,15,8,93
200,98,1513429436638,60,5,80,10,200,10,12,60,5,160,10,600,15,8,98
201,115,1513429436640,60,5,80,10,200,10,12,60,5,160,10,600,15,8,115
203,107,1513429436646,60,5,80,10,200,10,12,60,5,160,10,600,15,8,107
