Run ID,Timestamp,Red Policy (G1/X1/G2/X2/G3/X3/X4),Blue Policy (G1/X1/G2/X2/G3/X3/X4),Num Ticks
172,1513413564932,30,5,20,5,1,5,2,30,5,20,5,1,5,2,473
172,1513413567682,30,5,20,5,1,5,2,30,5,20,5,1,5,2,477
172,1513413569662,30,5,20,5,1,5,2,30,5,20,5,1,5,2,468
172,1513413572859,30,5,20,5,1,5,2,30,5,20,5,1,5,2,430
172,1513413574724,30,5,20,5,1,5,2,30,5,20,5,1,5,2,469
172,1513413581188,30,5,20,5,1,5,2,30,5,20,5,1,5,2,1112
